C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
G009,R151,02-00-03,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,199194,288809
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,16926030,57601
G009,R151,02-00-02,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,591474,689711
G009,R151,02-00-04,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,7315775,10407586
G009,R151,02-00-00,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,16926030,57601
G009,R151,02-00-02,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,591474,689711
G009,R151,02-05-00,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,2252,0
G009,R151,02-05-01,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,2,234
G009,R151,02-00-01,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,727584,458954
G009,R151,02-05-01,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,2,234
G009,R151,02-05-00,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,2252,0
G009,R151,02-00-05,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,303336,231473
G009,R151,02-00-04,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,7315775,10407586
G009,R151,02-00-05,CONEY IS-STILLW,DFNQ,BMT,12/28/2018,00:00:00,REGULAR,303336,231473
H001,R175,00-06-00,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,56584901,19722282
H001,R175,00-06-02,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,2952257,7994203
H001,R175,00-05-00,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,14687,0
H001,R175,00-00-05,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,11182423,5098249
H001,R175,00-06-03,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,2119971,1363079
H001,R175,00-06-02,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,2952257,7994203
H001,R175,00-00-04,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,7845944,6167479
H001,R175,00-00-00,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,5960717,5117719
H001,R175,00-06-03,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,2119971,1363079
H001,R175,00-00-04,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,7845944,6167479
H001,R175,00-05-00,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,14687,0
H001,R175,00-00-03,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,10796737,8066120
H001,R175,00-05-01,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,196608,66673
H001,R175,00-06-01,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,54026641,556164
H001,R175,00-00-03,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,10796737,8066120
H001,R175,00-05-01,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,196608,66673
H001,R175,00-00-00,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,5960717,5117719
H001,R175,00-06-01,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,54026641,556164
H001,R175,00-00-05,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,11182423,5098249
H001,R175,00-00-02,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,15246766,8739151
H001,R175,00-00-01,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,18860268,12515005
H001,R175,00-00-01,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,18860268,12515005
H001,R175,00-00-02,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,15246766,8739151
H001,R175,00-06-00,8 AV,ACEL,BMT,12/28/2018,00:00:00,REGULAR,56584901,19722282
H012,R268,01-06-00,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,1927510,1305127
H012,R268,01-00-00,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,870062,254418
H012,R268,01-00-01,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,8612557,1126849
H012,R268,01-06-02,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,1449194,782271
H012,R268,01-00-00,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,870062,254418
H012,R268,01-06-00,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,1927510,1305127
H012,R268,01-06-01,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,3047591,1747192
H012,R268,01-00-01,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,8612557,1126849
H012,R268,01-06-02,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,1449194,782271
H012,R268,01-06-01,LORIMER ST,LG,BMT,12/28/2018,00:00:00,RECOVR AUD,3047591,1747192
H037,R349,00-00-01,SUTTER AV,L,BMT,12/28/2018,00:00:00,REGULAR,1507895,417200
H037,R349,00-00-01,SUTTER AV,L,BMT,12/28/2018,00:00:00,REGULAR,1507895,417200
H037,R349,00-00-00,SUTTER AV,L,BMT,12/28/2018,00:00:00,REGULAR,1386866,1487803
H037,R349,00-00-00,SUTTER AV,L,BMT,12/28/2018,00:00:00,REGULAR,1386866,1487803
H038,R350,00-06-00,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,492695,179906
H038,R350,00-06-00,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,492695,179906
H038,R350,00-00-02,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,6245611,1923318
H038,R350,00-00-02,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,6245611,1923318
H038,R350,00-00-01,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,4163735,2464383
H038,R350,00-06-01,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,252318,149174
H038,R350,00-06-01,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,252318,149174
H038,R350,00-00-00,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,2630223,3419428
H038,R350,00-00-00,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,2630223,3419428
H038,R350,00-00-01,LIVONIA AV,L,BMT,12/28/2018,00:00:00,REGULAR,4163735,2464383
H039,R375,00-00-01,NEW LOTS,L,BMT,12/28/2018,00:00:00,REGULAR,8284794,6496293
H039,R375,00-00-02,NEW LOTS,L,BMT,12/28/2018,00:00:00,REGULAR,5259076,10735366
H039,R375,00-00-00,NEW LOTS,L,BMT,12/28/2018,00:00:00,REGULAR,3143011,4102038
H039,R375,00-00-00,NEW LOTS,L,BMT,12/28/2018,00:00:00,REGULAR,3143011,4102038
H039,R375,00-00-02,NEW LOTS,L,BMT,12/28/2018,00:00:00,REGULAR,5259076,10735366
H039,R375,00-00-01,NEW LOTS,L,BMT,12/28/2018,00:00:00,REGULAR,8284794,6496293
H040,R376,00-00-00,EAST 105 ST,L,BMT,12/28/2018,00:00:00,REGULAR,9152047,7313843
H040,R376,00-00-01,EAST 105 ST,L,BMT,12/28/2018,00:00:00,REGULAR,8161799,7969843
H040,R376,00-00-03,EAST 105 ST,L,BMT,12/28/2018,00:00:00,REGULAR,2431349,2149797
H040,R376,00-00-00,EAST 105 ST,L,BMT,12/28/2018,00:00:00,REGULAR,9152047,7313843
H040,R376,00-00-02,EAST 105 ST,L,BMT,12/28/2018,00:00:00,REGULAR,3923256,4355221
H040,R376,00-00-02,EAST 105 ST,L,BMT,12/28/2018,00:00:00,REGULAR,3923256,4355221
H040,R376,00-00-01,EAST 105 ST,L,BMT,12/28/2018,00:00:00,REGULAR,8161799,7969843
H040,R376,00-00-03,EAST 105 ST,L,BMT,12/28/2018,00:00:00,REGULAR,2431349,2149797
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,14436152,6350319
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,123869,4464
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,17152432,4950694
H041,R152,00-00-02,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,17152432,4950694
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,4232137,1629894
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,2328,0
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,0,61
H041,R152,00-05-01,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,0,61
H041,R152,00-06-00,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,123869,4464
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,15160260,7453805
H041,R152,00-00-01,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,15160260,7453805
H041,R152,00-00-04,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,4232137,1629894
H041,R152,00-05-00,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,2328,0
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,6264313,431247
H041,R152,00-06-01,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,6264313,431247
H041,R152,00-00-03,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,14436152,6350319
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,3562738,2756869
H041,R152,00-00-00,CANARSIE-ROCKAW,L,BMT,12/28/2018,00:00:00,REGULAR,3562738,2756869
J001,R460,01-05-01,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,0,55
J001,R460,01-00-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,7781486,1067937
J001,R460,01-00-02,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,9486867,1614525
J001,R460,01-00-02,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,9486867,1614525
J001,R460,01-00-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,7781486,1067937
J001,R460,01-05-01,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,0,55
J001,R460,01-05-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,2142,0
J001,R460,01-00-01,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,8831596,2417638
J001,R460,01-00-01,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,8831596,2417638
J001,R460,01-05-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,2142,0
J002,R460,00-00-01,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,2399595,1018064
J002,R460,00-00-02,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,642894,487127
J002,R460,00-06-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,1839549,3793558
J002,R460,00-06-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,1839549,3793558
J002,R460,00-00-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,1821183,385820
J002,R460,00-00-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,1821183,385820
J002,R460,00-05-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,117440907,0
J002,R460,00-05-01,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,0,340
J002,R460,00-00-02,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,642894,487127
J002,R460,00-00-01,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,2399595,1018064
J002,R460,00-05-01,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,0,340
J002,R460,00-05-00,MARCY AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,117440907,0
J003,R352,00-00-01,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,2757178,1109641
J003,R352,00-03-01,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,4179,3586
J003,R352,00-03-00,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,9241,4302
J003,R352,00-00-02,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,1006227,1148185
J003,R352,00-03-01,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,4179,3586
J003,R352,00-06-00,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,2843,14716
J003,R352,00-06-01,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,2115,2329
J003,R352,00-06-01,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,2115,2329
J003,R352,00-00-02,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,1006227,1148185
J003,R352,00-00-01,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,2757178,1109641
J003,R352,00-00-00,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,7860101,2466948
J003,R352,00-03-00,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,9241,4302
J003,R352,00-06-00,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,2843,14716
J003,R352,00-00-00,HEWES ST,JM,BMT,12/28/2018,00:00:00,REGULAR,7860101,2466948
J005,R353,00-00-01,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,838792,323134
J005,R353,00-03-01,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,29041,94538
J005,R353,00-06-01,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,232865,76849
J005,R353,00-06-01,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,232865,76849
J005,R353,00-06-00,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,70997,50789
J005,R353,00-00-00,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,5348202,1714478
J005,R353,00-03-01,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,29041,94538
J005,R353,00-03-00,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,24142,235270
J005,R353,00-03-00,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,24142,235270
J005,R353,00-00-02,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,2177721,1964173
J005,R353,00-00-02,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,2177721,1964173
J005,R353,00-00-01,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,838792,323134
J005,R353,00-00-00,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,5348202,1714478
J005,R353,00-06-00,LORIMER ST,JM,BMT,12/28/2018,00:00:00,REGULAR,70997,50789
J007,R377,00-03-00,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,70192,324686
J007,R377,00-06-01,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,10702600,11305124
J007,R377,00-00-02,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,4947182,943533
J007,R377,00-00-01,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,11949128,4818086
J007,R377,00-05-00,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,458809,3
J007,R377,00-03-01,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,30358,91641
J007,R377,00-06-00,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,131366,94624
J007,R377,00-00-02,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,4947182,943533
J007,R377,00-00-00,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,16196562,10578826
J007,R377,00-06-00,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,131366,94624
J007,R377,00-06-01,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,10702600,11305124
J007,R377,00-00-00,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,16196562,10578826
J007,R377,00-00-01,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,11949128,4818086
J007,R377,00-05-00,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,458809,3
J007,R377,00-05-01,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,458752,9
J007,R377,00-05-01,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,458752,9
J007,R377,00-03-01,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,30358,91641
J007,R377,00-03-00,FLUSHING AV,JM,BMT,12/28/2018,00:00:00,REGULAR,70192,324686
J009,R378,00-00-02,MYRTLE AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,13693295,7346619
J009,R378,00-00-01,MYRTLE AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,1765736,1195691
J009,R378,00-00-01,MYRTLE AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,1765736,1195691
J009,R378,00-00-02,MYRTLE AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,13693295,7346619
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,15001971,23040642
J009,R378,00-00-03,MYRTLE AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,10125672,1678821
J009,R378,00-00-03,MYRTLE AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,10125672,1678821
J009,R378,00-00-00,MYRTLE AV,JMZ,BMT,12/28/2018,00:00:00,REGULAR,15001971,23040642
J012,R379,00-00-01,KOSCIUSZKO ST,J,BMT,12/28/2018,00:00:00,REGULAR,1064896,349366
J012,R379,00-00-01,KOSCIUSZKO ST,J,BMT,12/28/2018,00:00:00,REGULAR,1064896,349366
J012,R379,00-00-02,KOSCIUSZKO ST,J,BMT,12/28/2018,00:00:00,REGULAR,8113943,4027228
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,12/28/2018,00:00:00,REGULAR,3795566,2233520
J012,R379,00-00-00,KOSCIUSZKO ST,J,BMT,12/28/2018,00:00:00,REGULAR,3795566,2233520
J012,R379,00-00-02,KOSCIUSZKO ST,J,BMT,12/28/2018,00:00:00,REGULAR,8113943,4027228
J013,R380,00-00-01,GATES AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,2793564,1130153
J013,R380,00-00-02,GATES AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,1586915,830154
J013,R380,00-00-02,GATES AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,1586915,830154
J013,R380,00-00-01,GATES AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,2793564,1130153
J013,R380,00-00-00,GATES AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,4721853,1575588
J013,R380,00-00-00,GATES AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,4721853,1575588
J016,R381,00-00-01,HALSEY ST,J,BMT,12/28/2018,00:00:00,REGULAR,2786343,1407394
J016,R381,00-00-02,HALSEY ST,J,BMT,12/28/2018,00:00:00,REGULAR,17378566,5748710
J016,R381,00-00-00,HALSEY ST,J,BMT,12/28/2018,00:00:00,REGULAR,1582561,1480621
J016,R381,00-00-00,HALSEY ST,J,BMT,12/28/2018,00:00:00,REGULAR,1582561,1480621
J016,R381,00-00-02,HALSEY ST,J,BMT,12/28/2018,00:00:00,REGULAR,17378566,5748710
J016,R381,00-00-01,HALSEY ST,J,BMT,12/28/2018,00:00:00,REGULAR,2786343,1407394
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,199572,60529
J017,R432,00-00-00,CHAUNCEY ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,199572,60529
J017,R432,00-00-02,CHAUNCEY ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,1290414,1122441
J017,R432,00-00-02,CHAUNCEY ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,1290414,1122441
J017,R432,00-00-01,CHAUNCEY ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,5727218,2170819
J017,R432,00-00-01,CHAUNCEY ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,5727218,2170819
J020,R433,00-00-00,ALABAMA AV,J,BMT,12/28/2018,00:00:00,REGULAR,2012927,1623546
J020,R433,00-00-01,ALABAMA AV,J,BMT,12/28/2018,00:00:00,REGULAR,348922,339286
J020,R433,00-00-01,ALABAMA AV,J,BMT,12/28/2018,00:00:00,REGULAR,348922,339286
J020,R433,00-00-02,ALABAMA AV,J,BMT,12/28/2018,00:00:00,REGULAR,5284128,6315448
J020,R433,00-00-02,ALABAMA AV,J,BMT,12/28/2018,00:00:00,REGULAR,5284128,6315448
J020,R433,00-00-00,ALABAMA AV,J,BMT,12/28/2018,00:00:00,REGULAR,2012927,1623546
J021,R434,00-00-02,VAN SICLEN AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,6863839,5778115
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,2786288,2508313
J021,R434,00-00-00,VAN SICLEN AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,2786288,2508313
J021,R434,00-00-02,VAN SICLEN AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,6863839,5778115
J021,R434,00-00-01,VAN SICLEN AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,5245090,6416662
J021,R434,00-00-01,VAN SICLEN AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,5245090,6416662
J022,R435,00-00-00,CLEVELAND ST,J,BMT,12/28/2018,00:00:00,REGULAR,4427124,4794981
J022,R435,00-00-00,CLEVELAND ST,J,BMT,12/28/2018,00:00:00,REGULAR,4427124,4794981
J022,R435,00-00-01,CLEVELAND ST,J,BMT,12/28/2018,00:00:00,REGULAR,5025630,4549868
J022,R435,00-00-01,CLEVELAND ST,J,BMT,12/28/2018,00:00:00,REGULAR,5025630,4549868
J023,R436,00-00-01,NORWOOD AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,2374458,2214571
J023,R436,00-00-01,NORWOOD AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,2374458,2214571
J023,R436,00-00-02,NORWOOD AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,3174041,2264754
J023,R436,00-00-02,NORWOOD AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,3174041,2264754
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,6859285,9009429
J023,R436,00-00-00,NORWOOD AV,JZ,BMT,12/28/2018,00:00:00,REGULAR,6859285,9009429
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,546548,1011870
J024,R437,00-00-02,CRESCENT ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,11288141,8215852
J024,R437,00-00-02,CRESCENT ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,11288141,8215852
J024,R437,00-00-01,CRESCENT ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,5681606,6556082
J024,R437,00-00-01,CRESCENT ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,5681606,6556082
J024,R437,00-00-00,CRESCENT ST,JZ,BMT,12/28/2018,00:00:00,REGULAR,546548,1011870
JFK01,R535,00-00-03,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,15599,101137
JFK01,R535,00-00-02,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,110320,230775
JFK01,R535,00-00-02,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,110320,230775
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,47605,277527
JFK01,R535,00-00-01,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,47605,277527
JFK01,R535,00-00-03,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,15599,101137
JFK02,R535,01-00-05,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,60226,181344
JFK02,R535,01-00-02,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,67035,144009
JFK02,R535,01-00-06,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,5429,13351
JFK02,R535,01-00-04,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,152969,341985
JFK02,R535,01-00-03,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,22519,63240
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,139110,385154
JFK02,R535,01-00-02,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,67035,144009
JFK02,R535,01-00-03,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,22519,63240
JFK02,R535,01-00-04,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,152969,341985
JFK02,R535,01-00-06,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,5429,13351
JFK02,R535,01-00-01,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,139110,385154
JFK02,R535,01-00-05,HOWARD BCH JFK,A,IND,12/28/2018,00:00:00,REGULAR,60226,181344
JFK03,R536,00-00-02,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,160564,50031
JFK03,R536,00-00-03,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,44538,19350
JFK03,R536,00-03-04,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,68862,344979
JFK03,R536,00-03-01,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,262237,449631
JFK03,R536,00-00-03,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,44538,19350
JFK03,R536,00-03-02,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,154853,43912
JFK03,R536,00-00-01,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,406440,263606
JFK03,R536,00-00-05,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,43342,32264
JFK03,R536,00-00-04,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,200856,116184
JFK03,R536,00-03-03,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,21556,5052
JFK03,R536,00-00-05,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,43342,32264
JFK03,R536,00-00-02,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,160564,50031
JFK03,R536,00-03-03,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,21556,5052
JFK03,R536,00-00-04,JFK JAMAICA CT1,E,IND,12/28/2018,00:00:00,REGULAR,200856,116184
